"year","depletion","spawning_potential","spawning_potential_nofish","recruitment","fishing_mortality","relative_fishing_mortality","scenario","model_token","model_key","region","source_file","change_token"
1969,0.785727232114366,769.4725,979.3125,55.7182786,0.0219367516841976,0.1953,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1970,0.780630279555671,743.685,952.6725,52.2873162,0.0333679045934489,0.186575,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1971,0.776710968550954,721.5975,929.0425,36.755289,0.0387230251416333,0.189625,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1972,0.771777998943057,719.245,931.9325,39.817301,0.0521640268896749,0.2621,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1973,0.751111271527849,676.325,900.4325,61.628231,0.0327803473352068,0.222725,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1974,0.737863132394074,640.3785,867.8825,28.2259812,0.0513749566273139,0.249825,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1975,0.723398486906825,617.6955,853.88,88.005611,0.0457571325052659,0.3198,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1976,0.696938579941904,581.82175,834.825,31.813618,0.056459219223931,0.338525,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1977,0.67595173421864,571.115,844.905,70.0030969,0.0692845009947554,0.37605,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1978,0.666450370732178,586.71125,880.3525,9.3872765,0.0560549920067125,0.3155,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1979,0.648304172236526,573.48825,884.5975,37.6993869,0.0715836953885357,0.408825,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1980,0.621514341383842,548.648,882.76,54.721085,0.0607568499527734,0.41665,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1981,0.597650684645695,501.2825,838.755,68.317511,0.0895886910058421,0.396325,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1982,0.584400369541664,476.00725,814.5225,71.883995,0.109233450601671,0.458375,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1983,0.574961961777989,477.079,829.7575,60.783517,0.131617217355728,0.449925,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1984,0.568758338484431,508.369,893.8225,59.3444824,0.149724590683094,0.4863,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1985,0.547099438533895,525.939,961.3225,70.3612409,0.138853946129461,0.507375,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1986,0.521041992399978,514.87025,988.155,53.618648,0.155827014872218,0.46525,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1987,0.504087059070566,516.136,1023.9025,91.0024118,0.168320030661159,0.593125,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1988,0.483973813937713,520.826,1076.145,84.701822,0.14712802818348,0.513875,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1989,0.469430594516333,518.76775,1105.1,75.998407,0.133263338540392,0.5025,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1990,0.462651962797948,549.058,1186.7625,71.902315,0.180219288684711,0.613975,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1991,0.452201337000397,566.0125,1251.6825,70.7962307,0.208326954042422,0.566975,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1992,0.435202053096657,559.61,1285.8625,89.863222,0.236253103718368,0.713825,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1993,0.407904588166188,526.0205,1289.5675,50.386348,0.194654417702132,0.63735,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1994,0.385634293251933,507.22575,1315.3025,101.232844,0.191805285161048,0.738625,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1995,0.360611747853689,480.837,1333.3925,38.443972,0.187868286973624,0.6606,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1996,0.352148379873053,465.47325,1321.81,113.330542,0.204881396076378,0.615125,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1997,0.365776934640197,494.56425,1352.0925,44.348774,0.289543789878891,0.7735,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1998,0.349804243870594,486.27075,1390.1225,110.683943,0.269882278320622,0.921025,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1999,0.325415841095465,461.508,1418.21,74.472144,0.427011965640692,1.01065,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2000,0.295442848437364,424.219,1435.875,118.275247,0.330572840587067,0.994125,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2001,0.273002570871508,395.56025,1448.925,54.512737,0.289410148767587,0.85245,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2002,0.258986528580711,386.6125,1492.79,96.809386,0.256489465326957,1.060575,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2003,0.243693599833304,380.095,1559.725,66.301291,0.315620681776489,0.962325,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2004,0.234386117789403,373.8775,1595.135,111.633135,0.335605533797075,1.34625,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2005,0.212931550962331,341.193,1602.36,68.63756,0.341980572461706,1.087,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2006,0.206391490977454,334.29075,1619.6925,79.289663,0.340301771047005,1.15925,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2007,0.200453258046574,332.46125,1658.5475,86.259032,0.382845354957653,1.18525,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2008,0.191622619033366,320.11325,1670.54,82.952585,0.505378479560545,1.27525,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2009,0.179893640171917,297.59625,1654.29,90.910465,0.370295846119936,1.3025,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2010,0.166639183601973,275.882,1655.565,66.667163,0.28739179094162,1.0759,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2011,0.164946030123275,277.5085,1682.42,72.538129,0.418539576272303,1.333525,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2012,0.159200103653186,270.317,1697.97,107.653188,0.362745483107978,1.371,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2013,0.151249727703789,253.42875,1675.565,102.076955,0.342120245644517,1.246625,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2014,0.153193182689077,259.857,1696.27,61.078236,0.420327350197991,1.3415,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2015,0.157399957654033,278.775,1771.125,81.813746,0.340049475786999,1.219325,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2016,0.157466004778265,285.8815,1815.5125,82.60508,0.471537196005268,1.27615,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2017,0.154781294239696,278.25575,1797.735,86.28645,0.322162792480857,1.079325,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2018,0.154617815163814,275.2545,1780.225,66.532248,0.372953037656946,1.24885,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2019,0.153791469861737,273.016,1775.235,72.020568,0.263647732237058,1.1072,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2020,0.156751488747754,277.0465,1767.425,82.354031,0.422188839160039,1.168875,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2021,0.162451609938773,282.838,1741.06,72.143687,0.426051058605074,1.1537,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2022,0.165253741933795,284.1315,1719.365,59.828234,0.572092739301324,1.25135,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2023,0.160534373383592,270.014,1681.97,81.025871,0.545051272740396,1.3715,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
2024,0.141680512374649,233.436,1647.6225,69.244205,0.433657617320486,1.57575,"20-Tau2Fixed","20-Tau2Fixed","20-Tau2Fixed","All","data/stepwise/models/20-Tau2Fixed/model_payload.rds",""
1952,0.992721573009296,1279.36,1288.74,82.44202,0.0113958135910688,0.088385,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1953,0.970132665870204,1280.985,1320.4225,68.386738,0.0108719003053893,0.08204,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1954,0.956509124993723,1285.785,1344.2475,96.605641,0.00742643571102514,0.05563,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1955,0.945332613608293,1291.5725,1366.2625,107.0502694,0.0108454335475478,0.08839,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1956,0.930701258076955,1291.2875,1387.435,56.4749696,0.0147430651532716,0.0973325,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1957,0.917030259774879,1333.0525,1453.6625,43.0753256,0.0211271565442009,0.1305375,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1958,0.892700355060681,1308.0225,1465.2425,89.730313,0.0280273285880144,0.19335,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1959,0.861201044199301,1201.6575,1395.3275,42.816326,0.0204180926260894,0.1783675,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1960,0.836068408916218,1087.725,1301,54.3231743,0.0242340554777972,0.1786325,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1961,0.824022033808468,1049.39,1273.4975,55.4009071,0.0203570841924347,0.177725,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1962,0.811184348663815,985.155,1214.465,59.082904,0.0192623174040811,0.172275,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1963,0.799234118043758,930.3225,1164.0175,63.335704,0.0231443247555092,0.22115,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1964,0.784636652563909,868.4025,1106.7575,48.7773509,0.0163616899970986,0.16467,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1965,0.788411708420928,846.63,1073.8425,41.7416615,0.0187454480856297,0.153325,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1966,0.792783697270062,840.21,1059.8225,78.4893565,0.0180783446010627,0.173525,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1967,0.787242921886325,806.43,1024.3725,34.782879,0.0228139270657578,0.188975,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1968,0.783203144865184,770.0375,983.19,51.474981,0.0185624718466151,0.155,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1969,0.786507647718916,772.73,982.4825,55.8555772,0.0218763171142452,0.194525,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1970,0.781387585968749,746.735,955.6525,52.362093,0.0333180053729273,0.185875,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1971,0.777463866687057,724.435,931.7925,36.8604329,0.0386298980006234,0.18895,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1972,0.772505483922744,721.945,934.55,39.965286,0.0519727795688267,0.2612,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1973,0.751866353577085,678.8075,902.83,61.713471,0.0327333261322211,0.22195,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1974,0.73864824098947,642.744,870.1625,28.3529994,0.0512424847130964,0.24895,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1975,0.724216167279949,619.96525,856.05,88.204585,0.0456443698636157,0.3187,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1976,0.697783745675929,583.96475,836.885,31.898115,0.0563148990329277,0.337325,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1977,0.676847812612528,573.30025,847.015,70.148319,0.0691607560801383,0.3747,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1978,0.667365612110774,588.9635,882.52,9.4255217,0.0559393746851595,0.314375,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1979,0.649232135556903,575.68225,886.7125,37.7988631,0.0714552327332387,0.407375,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1980,0.622477643568553,550.776,884.8125,54.896596,0.0605786340801685,0.4151,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1981,0.598662733471511,503.30025,840.7075,68.418862,0.0895078990490838,0.394875,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1982,0.585460474943732,477.97725,816.4125,72.0035611,0.108987648548552,0.456725,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1983,0.575995478445956,478.982,831.5725,60.830792,0.131406762852222,0.4484,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1984,0.569778379434505,510.33625,895.675,59.4620733,0.149408781413465,0.4847,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1985,0.548092661086237,527.916,963.1875,70.3965379,0.138807790814123,0.5059,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1986,0.522016724376119,516.73,989.8725,53.649404,0.155652028138951,0.464075,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1987,0.50495469795385,517.75025,1025.34,91.2016007,0.167973819656017,0.591675,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1988,0.484753553644603,522.28075,1077.415,84.880738,0.146830995200093,0.5126,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1989,0.470201092347915,520.19875,1106.3325,75.980264,0.133117326534886,0.5012,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1990,0.463463650710153,550.65275,1188.125,71.927648,0.180082084087124,0.61245,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1991,0.453010464153541,567.66175,1253.0875,70.9203383,0.208108286578633,0.565675,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1992,0.435944528609719,561.126,1287.15,89.743761,0.23624859834989,0.712425,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1993,0.408582059919072,527.3395,1290.6575,50.530472,0.194506416145456,0.636275,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1994,0.386194399120149,508.283,1316.1325,101.388355,0.19153980861842,0.7374,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1995,0.361109705613931,481.7375,1334.0475,38.352682,0.187643154640873,0.6594,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1996,0.352654949226105,466.39675,1322.53,113.483686,0.204616337453487,0.614075,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1997,0.366276897491569,495.54975,1352.9375,44.320996,0.289303107863934,0.7723,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
1998,0.350275011683503,487.18,1390.85,110.746348,0.269458012552603,0.9197,"21-F33WeakPenalty","21-F33WeakPenalty","21-F33WeakPenalty","All","data/stepwise/models/21-F33WeakPenalty/model_payload.rds",""
